params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.535957999999937,100,-0.17072691426439615,-0.16000000000000003,-0.27999999999999997,-0.11914893617021272,0.03951323553034971
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.4772729999999683,100,-0.17585032427555114,-0.1642857142857143,-0.27999999999999997,-0.12045454545454543,0.03411512144147495
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",28.94565999999986,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",8.977989999999863,100,-0.07513571997698193,-0.07665513833992094,-0.12195121951219512,-0.03437500000000001,0.016345053362544125
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",8.893366000000015,100,-0.07780796518561477,-0.07741674375578166,-0.13461538461538464,-0.025000000000000022,0.017570345827552104
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",10.279821999999967,100,-0.0804833042949515,-0.08333333333333333,-0.11730769230769228,-0.008695652173913071,0.01875202296846504
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",8.710233000000017,100,-0.07559876384505025,-0.07627042900919304,-0.11914893617021272,-0.016000000000000014,0.019935391635295514
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.48534799999993,100,-0.07995337551334955,-0.08333333333333333,-0.1115384615384615,-0.01923076923076925,0.015583723242537534
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",8.326569999999947,100,-0.08134596274588106,-0.08313225806451613,-0.1183673469387755,-0.04166666666666668,0.015897137951707142
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.8271619999998165,100,-0.10282856302115358,-0.11139423076923075,-0.18181818181818182,-0.025000000000000022,0.031453687356886986
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.5506519999999,100,-0.17870022521538675,-0.16923076923076924,-0.27999999999999997,-0.10927835051546392,0.0366369130683831
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.549938999999995,100,-0.17341596409526353,-0.1642857142857143,-0.27999999999999997,-0.012500000000000011,0.039911164220242934
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",33.04522799999995,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",32.74252299999989,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",32.02719000000002,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",30.150153000000046,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",11.424500999999964,100,-0.083549997776061,-0.08536567599067596,-0.11698113207547167,-0.04166666666666668,0.012417590356640648
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",12.677022000000079,100,-0.08658820532129521,-0.08983044885324327,-0.10676691729323307,-0.04473684210526317,0.010453328237459779
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",11.122630000000072,100,-0.0815594130927614,-0.08521126760563379,-0.09675925925925924,-0.025000000000000022,0.013570066701180291
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.3871650000000955,100,-0.14945929255544277,-0.1418831168831169,-0.27999999999999997,-0.016000000000000014,0.04399450330254903
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.6070689999999104,100,-0.1763987683044445,-0.16923076923076924,-0.27999999999999997,-0.030000000000000027,0.04072830819937652
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.590738999999985,100,-0.16028954453437208,-0.15294117647058825,-0.25,-0.04615384615384617,0.03430563017598492
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",30.09873000000016,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",30.294683999999734,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",29.311103999999887,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",25.99111099999982,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",14.236261999999897,100,-0.0875132587467047,-0.09094810768630512,-0.11097560975609756,-0.03437500000000001,0.011714790308919419
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",11.780684999999721,100,-0.08431399338879411,-0.08556683986773736,-0.11249999999999999,-0.04473684210526317,0.011919819720731712
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",10.136833000000024,100,-0.0793758905197098,-0.08313225806451613,-0.09630931458699472,-0.02222222222222224,0.01417630986708326
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",5.050204000000122,100,-0.1666410598132271,-0.16000000000000003,-0.27999999999999997,-0.11384615384615383,0.03979854989727122
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.7821789999998146,100,-0.14790010857934172,-0.14392857142857146,-0.21250000000000002,-0.04473684210526317,0.027019560835684
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.7907380000001467,100,-0.15007557680202407,-0.14090909090909093,-0.27999999999999997,-0.04166666666666668,0.03862737089321495
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",28.178448000000117,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",28.358072999999877,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",26.270954999999958,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",24.55389299999979,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",10.793161000000055,100,-0.0827357505889102,-0.08483576642335766,-0.11874999999999998,-0.04000000000000001,0.012108707270567157
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",10.176180000000386,100,-0.08114641856085346,-0.08426944226237233,-0.09639794168096052,-0.03823529411764707,0.011280209862091852
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",11.007321999999931,100,-0.08060200662176632,-0.08396853146853145,-0.10178571428571431,-0.025000000000000022,0.01423501519084505
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.641368000000057,100,-0.14048787377121585,-0.1461842105263158,-0.27999999999999997,0.031249999999999986,0.060427847494525844
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.8323169999998754,100,-0.18166481172064647,-0.16923076923076924,-0.27999999999999997,-0.12045454545454543,0.04087336300614814
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.7842719999998735,100,-0.17401583590542,-0.1642857142857143,-0.27999999999999997,-0.1183673469387755,0.03390702142997132
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",33.24545100000023,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",32.891361999999845,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",31.258754999999837,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",30.655440999999882,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",12.253486000000066,100,-0.07889744641588142,-0.08196594427244581,-0.10927835051546392,-0.01923076923076925,0.013718211796132234
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",12.389946000000236,100,-0.08220199340935254,-0.0866557734204793,-0.10909090909090909,-0.025000000000000022,0.012883983396271616
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",11.263283000000229,100,-0.07682355358724241,-0.07980769230769232,-0.09580838323353294,-0.0045454545454545695,0.014736366995678856
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",7.1997330000003785,100,-0.07936489973647423,-0.07800986842105262,-0.18181818181818182,-0.0045454545454545695,0.027956681448076684
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.635218999999779,100,-0.1807765704980618,-0.17500000000000002,-0.27999999999999997,-0.11607142857142858,0.04057416675008992
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.6062349999997423,100,-0.1702967638189534,-0.16000000000000003,-0.27999999999999997,-0.12432432432432435,0.03478547472189221
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",30.360841999999593,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",30.274374999999964,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",28.51861000000008,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",26.651065000000017,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",13.126525000000129,100,-0.08520756020550366,-0.08939393939393937,-0.10909090909090909,-0.03636363636363637,0.012200826709153633
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",12.040786000000026,100,-0.08068800687387054,-0.08461022226994522,-0.09709141274238227,-0.03636363636363637,0.012886438101674417
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",10.020266999999876,100,-0.08034090109628662,-0.0843283582089552,-0.09690721649484534,-0.02222222222222224,0.01300474078903126
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",6.518855999999687,100,-0.08752840511900299,-0.08165903890160184,-0.2285714285714286,-0.03225806451612906,0.025797877607927285
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.787945000000036,100,-0.1556975658599128,-0.1473684210526316,-0.27999999999999997,-0.051162790697674404,0.04056910445781332
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.650593999999728,100,-0.1449334809646025,-0.136,-0.27999999999999997,-0.10899999999999999,0.032980797518704294
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",28.679317999999967,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",26.365777999999864,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",25.712667999999667,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",23.51617299999998,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",19.376812999999856,100,-0.1,-0.10000000000000002,-0.10000000000000002,-0.10000000000000002,1.3877787807814457e-17
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",9.69264000000021,100,-0.08322568593162975,-0.08604635761589402,-0.10918367346938775,-0.030000000000000027,0.01272794553746675
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",8.338768000000073,100,-0.06939725171930677,-0.07407407407407407,-0.11607142857142858,0.004999999999999982,0.02160420911224295
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",6.323606999999811,100,-0.08438268767188603,-0.08467153284671532,-0.125,-0.03437500000000001,0.02028597021838721
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",2.805011999999806,100,-0.15620913078431992,-0.1486842105263158,-0.27999999999999997,-0.05227272727272725,0.03456203973187696
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",2.794503000000077,100,-0.16367680812205002,-0.16000000000000003,-0.25,-0.11199999999999997,0.029163000355091222
