params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",8.763285999999994,100,-0.049466070695568604,-0.052599572306869805,-0.125,0.07826086956521737,0.03471416638899986
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",8.816345999999953,100,-0.058900025246914504,-0.05939001667157005,-0.13461538461538464,0.11578947368421051,0.03661407398219269
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",7.075026999999977,100,-0.04357161680627917,-0.046402939166097036,-0.128125,0.07826086956521737,0.033988852490478845
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",4.136596999999938,100,-0.10222047698594797,-0.11313938618925828,-0.2285714285714286,0.03666666666666664,0.04858768328506429
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.95}",3.5712579999999434,100,-0.13673459798601428,-0.14285714285714288,-0.27999999999999997,0.057692307692307675,0.06548631105158177
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.99}",3.234064999999873,100,-0.16145357746411523,-0.1642857142857143,-0.25,-0.004651162790697658,0.047391867061725185
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",10.760710000000017,100,-0.06363451119315972,-0.07006661337596587,-0.10725806451612904,0.028124999999999997,0.024876354718822883
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",10.913922000000184,100,-0.05754713912505515,-0.06075746473713133,-0.1134328358208955,0.028124999999999997,0.030383704271218063
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",9.051750999999967,100,-0.06034999717312552,-0.06796679484831837,-0.12142857142857141,0.06399999999999999,0.03506845186280676
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",9.517492000000175,100,-0.05415008476122533,-0.05765995954434151,-0.11578947368421053,0.05185185185185183,0.035852306809312826
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",9.319629999999961,100,-0.05927979834375155,-0.06038554891710231,-0.11475409836065571,0.013888888888888876,0.028963842501932832
"{""alpha"": 0.1, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",7.761391999999887,100,-0.05191966648635777,-0.05204514363885087,-0.125,0.032258064516129004,0.03522423802875763
